Depdelay,Airline,Origin,Deptime,Airtime,Distance,Carrier,Weather,Lateaircraft
0,UA,NJ,10,81,550,0,0,0
1,UA,IL,8,210,1726,0,0,0
1,UA,NJ,19,125,1023,0,0,0
0,UA,IL,18,76,594,0,0,0
0,UA,NJ,6,270,2227,0,0,0
0,UA,IL,15,129,977,0,0,0
1,UA,IL,11,225,1846,0,0,0
0,UA,IL,19,251,1846,0,0,0
1,UA,IL,15,57,413,0,0,0
0,UA,NJ,15,349,2565,0,0,0
1,UA,IL,7,87,723,1,0,0
0,UA,IL,7,59,334,0,0,0
1,UA,IL,12,56,334,0,0,0
0,UA,NJ,16,327,2402,0,0,0
0,UA,NJ,14,38,200,0,0,0
0,UA,NJ,20,37,199,0,0,0
1,UA,IL,6,108,867,1,0,0
0,UA,IL,14,100,733,0,0,0
1,UA,IL,16,243,1721,1,0,0
1,UA,NJ,18,131,997,0,0,0
0,UA,NJ,6,48,200,0,0,0
0,UA,IL,7,94,719,0,0,0
1,UA,NJ,22,92,708,0,0,1
1,UA,NJ,22,105,719,1,0,1
0,UA,IL,19,107,900,0,0,0
0,UA,IL,15,190,1440,0,0,0
1,UA,NJ,17,310,2454,0,0,0
0,UA,MA,15,125,867,0,0,0
1,UA,NJ,15,284,2227,0,0,0
0,UA,NJ,8,293,2425,0,0,0
0,UA,IL,10,218,1723,0,0,0
1,UA,NJ,19,,2565,0,0,0
0,UA,MA,13,126,867,0,0,0
0,UA,IL,7,81,612,0,0,0
0,UA,NJ,21,123,1023,0,0,0
0,UA,MA,14,43,200,0,0,0
1,UA,NJ,19,315,2434,0,0,0
0,UA,NJ,7,146,1068,0,0,0
0,UA,NJ,20,191,1608,0,0,0
0,UA,NJ,14,128,1023,0,0,0
0,UA,NJ,21,129,1085,0,0,0
0,UA,IL,12,212,1744,0,0,0
1,UA,NJ,14,183,1400,0,0,0
0,UA,IL,6,89,646,0,0,0
0,UA,NJ,8,61,404,0,0,0
1,UA,NJ,13,118,937,1,0,1
1,UA,NJ,22,324,2565,1,0,1
1,UA,NJ,8,193,1608,1,0,0
1,UA,NJ,15,325,2565,0,0,0
0,UA,IL,11,101,760,0,0,0
0,UA,IL,6,83,612,0,0,0
0,UA,NJ,12,101,746,0,0,0
1,UA,IL,8,209,1744,0,0,0
0,UA,NJ,5,315,2565,0,0,0
0,UA,IL,9,165,1162,0,0,0
1,UA,IL,18,82,599,0,0,0
0,UA,IL,20,247,1846,0,0,0
1,UA,IL,14,62,409,0,0,0
0,UA,IL,7,56,416,0,0,0
1,UA,IL,15,28,137,0,0,0
0,UA,IL,15,63,409,0,0,0
0,UA,NJ,6,128,1023,0,0,0
0,UA,MA,16,46,200,0,0,0
0,UA,IL,8,111,867,0,0,0
1,UA,NJ,20,116,937,0,0,0
0,UA,NJ,12,142,1085,0,0,0
0,UA,IL,6,53,334,0,0,0
0,UA,IL,22,225,1846,0,0,0
1,UA,IL,6,81,612,0,0,0
0,UA,NJ,5,134,1065,0,0,0
0,UA,IL,15,137,925,0,0,0
0,UA,NJ,14,81,583,0,0,0
0,UA,IL,14,158,1197,0,0,0
1,UA,IL,15,370,2846,0,0,0
0,UA,IL,7,54,413,0,0,0
1,UA,IL,16,58,403,0,0,0
0,UA,IL,9,367,2846,0,0,0
1,UA,IL,23,200,1514,0,0,0
0,UA,IL,7,130,1012,0,0,0
0,UA,NJ,11,204,1605,0,0,0
0,UA,MA,7,197,1597,0,0,0
1,UA,MA,10,121,867,0,0,0
0,UA,NJ,19,132,1085,0,0,0
0,UA,IL,12,104,802,0,0,0
0,UA,IL,18,114,867,0,0,0
0,UA,IL,21,115,925,0,0,0
1,UA,IL,15,242,1846,0,0,0
1,UA,MA,18,69,200,0,0,0
1,UA,IL,21,221,1744,0,0,0
0,UA,IL,17,161,1197,0,0,0
0,UA,NJ,16,105,719,0,0,0
1,UA,IL,16,55,334,1,0,0
0,UA,IL,7,101,733,0,0,0
1,UA,NJ,22,308,2454,0,0,0
0,UA,IL,15,221,1726,0,0,0
1,UA,IL,7,97,733,1,0,0
0,UA,NJ,21,112,937,0,0,0
1,UA,NJ,9,291,2454,0,0,0
0,UA,IL,21,57,196,0,0,0
1,UA,IL,6,84,606,0,0,0
1,UA,NJ,20,294,2454,0,0,0
0,UA,NJ,5,64,416,0,0,0
0,UA,IL,14,140,925,0,0,0
1,UA,MA,18,242,1754,0,0,0
1,UA,IL,19,126,925,0,0,0
0,UA,NJ,7,135,1085,0,0,0
0,UA,IL,9,239,1829,0,0,0
1,UA,NJ,9,47,200,0,0,0
1,UA,MA,6,44,200,0,0,0
0,UA,NJ,8,175,1400,0,0,0
1,UA,NJ,21,,2434,0,0,0
1,UA,NJ,20,186,1585,0,0,0
1,UA,IL,7,232,1846,0,0,0
0,UA,IL,6,44,264,0,0,0
1,UA,IL,21,89,723,0,0,0
0,UA,IL,14,100,760,0,0,0
1,UA,IL,16,352,2785,0,0,0
0,UA,IL,11,49,296,0,0,0
0,UA,NJ,6,41,212,0,0,0
1,UA,NJ,1,36,200,1,0,1
0,UA,IL,7,109,867,0,0,0
0,UA,NJ,15,133,937,0,0,0
0,UA,NJ,7,100,719,0,0,0
1,UA,IL,21,42,316,0,0,0
1,UA,IL,18,89,642,0,0,0
1,UA,IL,15,112,867,0,0,0
0,UA,IL,9,98,733,0,0,0
0,UA,NJ,19,39,212,0,0,0
0,UA,IL,11,139,1005,0,0,0
1,UA,IL,23,61,474,1,0,0
0,UA,IL,12,218,1846,0,0,0
0,UA,IL,11,116,888,0,0,0
1,UA,NJ,15,312,2565,1,0,1
1,UA,IL,21,28,137,0,0,1
0,UA,IL,10,103,733,0,0,0
0,UA,NJ,9,301,2434,0,0,0
1,UA,IL,21,81,612,0,0,0
0,UA,IL,6,49,316,0,0,0
0,UA,IL,19,107,802,0,0,0
0,UA,IL,10,126,1005,0,0,0
0,UA,MA,8,120,867,0,0,0
0,UA,IL,12,119,888,0,0,0
1,UA,IL,23,53,334,0,0,0
1,UA,IL,9,106,802,0,0,0
0,UA,IL,9,221,1846,0,0,0
0,UA,IL,18,129,888,0,0,0
0,UA,NJ,5,305,2454,0,0,0
1,UA,NJ,14,101,719,1,0,1
1,UA,NJ,15,311,2454,0,0,0
1,UA,NJ,20,336,2565,1,0,0
0,UA,IL,8,125,925,0,0,0
1,UA,NJ,15,102,719,1,0,0
1,UA,IL,18,238,1846,0,0,1
0,UA,IL,7,143,1120,0,0,0
0,UA,IL,21,237,1846,0,0,0
1,UA,IL,14,54,413,0,0,0
0,UA,NJ,14,129,937,0,0,0
0,UA,IL,10,182,1440,0,0,0
0,UA,MA,17,328,2611,0,0,0
0,UA,MA,19,119,867,0,0,0
1,UA,NJ,20,130,1065,0,0,0
1,UA,IL,5,119,888,0,0,0
0,UA,NJ,7,295,2454,0,0,0
0,UA,IL,18,44,316,0,0,0
0,UA,MA,8,42,200,0,0,0
0,UA,NJ,7,133,1065,0,0,0
1,UA,IL,18,109,733,0,0,0
1,UA,NJ,17,178,1400,0,0,0
0,UA,IL,22,226,1744,0,0,0
0,UA,IL,12,102,733,0,0,0
0,UA,IL,18,67,528,0,0,0
1,UA,IL,7,117,888,0,0,0
1,UA,IL,12,97,773,1,0,0
1,UA,IL,19,174,1185,0,0,0
1,UA,IL,21,108,867,1,0,0
0,UA,IL,8,178,1440,0,0,0
0,UA,NJ,19,286,2227,0,0,0
0,UA,IL,14,91,678,0,0,0
1,UA,NJ,11,170,1400,0,0,0
1,UA,IL,18,95,717,1,0,0
0,UA,IL,14,64,474,0,0,0
0,UA,IL,6,130,1005,0,0,0
0,UA,MA,12,231,1754,0,0,0
1,UA,IL,19,236,1723,1,0,0
0,UA,IL,19,105,867,0,0,0
0,UA,MA,20,194,1597,0,0,0
1,UA,IL,16,235,1739,1,0,0
1,UA,IL,21,87,678,0,0,1
0,UA,IL,12,89,678,0,0,0
1,UA,NJ,9,297,2565,0,0,0
0,UA,IL,5,98,719,0,0,0
0,UA,IL,9,222,1721,0,0,0
1,UA,IL,9,81,588,1,0,0
1,UA,IL,18,90,678,0,0,0
1,UA,IL,18,80,612,0,0,0
0,UA,IL,13,88,612,0,0,0
0,UA,IL,19,95,719,0,0,0
0,UA,IL,11,96,719,0,0,0
0,UA,NJ,21,110,746,0,0,0
0,UA,MA,16,122,867,0,0,0
1,UA,IL,19,209,1514,1,0,0
1,UA,IL,17,80,622,0,0,0
1,UA,IL,16,223,1744,0,0,0
1,UA,NJ,6,253,2133,0,0,0
0,UA,IL,18,94,760,0,0,0
0,UA,IL,13,118,867,0,0,0
0,UA,NJ,15,107,746,0,0,0
0,UA,IL,12,214,1744,0,0,0
0,UA,MA,20,374,2704,0,0,0
1,UA,NJ,22,47,266,0,0,0
0,UA,IL,12,228,1739,0,0,0
0,UA,IL,15,104,733,0,0,0
0,UA,IL,11,109,867,0,0,0
0,UA,IL,10,210,1744,0,0,0
0,UA,NJ,4,206,1605,0,0,0
0,UA,MA,9,67,413,0,0,0
0,UA,IL,12,161,1250,0,0,0
0,UA,IL,8,109,837,0,0,0
0,UA,IL,12,186,1514,0,0,0
1,UA,IL,20,233,1739,0,0,0
1,UA,IL,21,231,1781,1,0,1
1,UA,NJ,19,127,1065,0,0,0
0,UA,MA,14,68,413,0,0,0
1,UA,IL,20,127,977,0,0,1
0,UA,IL,13,105,733,0,0,0
0,UA,NJ,7,172,1400,0,0,0
0,UA,IL,8,152,1182,0,0,0
0,UA,IL,11,229,1846,0,0,0
1,UA,IL,13,93,588,0,0,0
1,UA,NJ,9,292,2565,1,0,1
0,UA,NJ,8,296,2454,0,0,0
1,UA,IL,20,221,1498,1,0,0
1,UA,NJ,19,215,1605,0,0,0
0,UA,IL,21,183,1440,0,0,0
0,UA,MA,11,336,2704,0,0,0
0,UA,NJ,7,104,746,0,0,0
1,UA,IL,15,135,888,0,0,0
1,UA,NJ,19,334,2548,0,0,0
0,UA,MA,7,122,867,0,0,0
1,UA,MA,15,240,1754,0,0,0
0,UA,IL,17,100,783,0,0,0
0,UA,MA,18,127,867,0,0,0
1,UA,NJ,17,115,937,1,0,0
0,UA,MA,6,331,2704,0,0,0
1,UA,IL,14,133,1005,1,0,1
0,UA,IL,7,98,733,0,0,0
1,UA,NJ,9,100,719,0,0,0
0,UA,NJ,15,63,416,0,0,0
1,UA,NJ,17,95,746,0,0,0
1,UA,IL,10,219,1739,0,0,0
1,UA,IL,20,222,1744,0,0,1
1,UA,IL,17,129,888,1,0,1
0,UA,NJ,12,296,2434,0,0,0
0,UA,IL,14,134,1012,0,0,0
1,UA,IL,15,221,1723,0,0,0
0,UA,MA,5,63,413,0,0,0
0,UA,IL,6,83,622,0,0,0
0,UA,IL,7,89,678,0,0,0
1,UA,NJ,12,125,937,1,0,1
0,UA,IL,12,183,1440,0,0,0
0,UA,IL,17,230,1744,0,0,0
0,UA,NJ,12,146,1167,0,0,0
0,UA,NJ,8,583,4962,0,0,0
0,UA,NJ,13,173,1400,0,0,0
0,UA,MA,15,355,2704,0,0,0
1,UA,IL,19,133,1041,0,0,0
1,UA,NJ,11,134,1023,0,0,0
0,UA,NJ,20,169,1400,0,0,0
0,UA,MA,7,235,1754,0,0,0
1,UA,MA,7,338,2704,0,0,0
0,UA,IL,11,213,1744,0,0,0
0,UA,IL,14,81,622,0,0,0
0,UA,MA,6,193,1597,0,0,0
0,UA,IL,9,47,316,0,0,0
0,UA,NJ,20,81,628,0,0,0
0,UA,IL,14,88,723,0,0,0
0,UA,NJ,7,204,1605,0,0,0
0,UA,NJ,7,337,2402,0,0,0
0,UA,NJ,18,309,2454,0,0,0
0,UA,IL,21,76,416,0,0,0
1,UA,NJ,20,99,748,0,0,0
0,UA,IL,19,147,888,0,0,0
0,UA,IL,16,102,733,0,0,0
1,UA,IL,19,243,1721,0,0,0
0,UA,NJ,7,123,997,0,0,0
1,UA,IL,18,133,1012,0,0,0
0,UA,IL,12,233,1721,0,0,0
1,UA,NJ,15,101,748,0,0,0
1,UA,NJ,19,266,2133,0,0,0
0,UA,IL,14,97,719,0,0,0
1,UA,IL,21,78,622,0,0,0
0,UA,IL,18,76,588,0,0,0
1,UA,IL,15,248,1846,0,0,1
0,UA,IL,19,65,334,0,0,0
1,UA,IL,11,493,4243,1,0,0
1,UA,IL,7,151,1197,0,0,0
1,UA,MA,8,333,2704,0,0,0
1,UA,IL,8,131,1005,1,0,0
0,UA,MA,4,125,867,0,0,0
0,UA,IL,10,489,4184,0,0,0
0,UA,NJ,15,210,1605,0,0,0
1,UA,NJ,9,198,1605,0,0,0
0,UA,IL,19,97,733,0,0,0
0,UA,NJ,9,305,2434,0,0,0
1,UA,NJ,20,319,2500,1,0,1
1,UA,NJ,8,88,631,0,0,0
1,UA,MA,18,354,2704,1,0,0
0,UA,NJ,13,190,1569,0,0,0
0,UA,IL,8,188,1514,0,0,0
0,UA,MA,10,56,200,0,0,0
1,UA,NJ,14,296,2454,0,0,0
0,UA,NJ,19,259,1969,0,0,0
0,UA,IL,12,218,1723,0,0,0
0,UA,IL,6,103,802,0,0,0
1,UA,NJ,22,60,416,1,0,0
0,UA,NJ,21,48,284,0,0,0
0,UA,NJ,15,52,319,0,0,0
0,UA,NJ,14,141,1167,0,0,0
0,UA,NJ,21,282,2227,0,0,0
0,UA,NJ,11,136,1065,0,0,0
0,UA,NJ,5,175,1372,0,0,0
0,UA,NJ,6,87,628,0,0,0
1,UA,NJ,23,46,200,1,0,1
1,UA,NJ,16,38,200,0,0,0
0,UA,NJ,11,37,200,0,0,0
1,UA,NJ,7,36,200,0,0,0
0,UA,NJ,8,104,748,0,0,0
1,UA,NJ,22,33,116,0,0,0
0,UA,NJ,12,190,1504,0,0,0
0,UA,NJ,7,185,1504,0,0,0
0,UA,NJ,8,98,746,0,0,0
0,UA,NJ,8,238,1882,0,0,0
0,UA,MA,9,333,2704,0,0,0
0,UA,IL,12,58,416,0,0,0
0,UA,IL,14,26,108,0,0,0
1,UA,IL,8,232,1846,1,0,0
0,UA,IL,21,57,403,0,0,0
0,UA,IL,18,92,723,0,0,0
0,UA,NJ,19,290,2425,0,0,0
0,UA,IL,13,133,1041,0,0,0
1,UA,IL,7,73,528,0,0,0
1,UA,IL,20,221,1671,1,0,1
0,UA,IL,14,88,646,0,0,0
0,UA,IL,8,,900,0,0,0
0,UA,IL,8,123,977,0,0,0
0,UA,NJ,15,78,529,0,0,0
0,UA,IL,9,82,612,0,0,0
1,UA,IL,14,115,888,0,0,0
0,UA,NJ,21,205,1605,0,0,0
1,UA,MA,6,216,1754,0,0,0
0,UA,IL,8,100,783,0,0,0
0,UA,IL,21,106,802,0,0,0
1,UA,IL,19,104,802,0,0,0
1,UA,IL,19,46,316,0,0,0
0,UA,IL,9,98,763,0,0,0
0,UA,IL,7,85,606,0,0,0
0,UA,IL,6,80,588,0,0,0
1,UA,MA,18,231,1597,1,0,1
0,UA,IL,6,212,1744,0,0,0
0,UA,IL,9,94,719,0,0,0
0,UA,IL,7,209,1723,0,0,0
0,UA,IL,9,150,1185,0,0,0
0,UA,IL,21,73,397,0,0,0
0,UA,IL,21,166,1250,0,0,0
0,UA,IL,10,228,1781,0,0,0
0,UA,IL,21,84,646,0,0,0
0,UA,IL,7,222,1739,0,0,0
0,UA,IL,15,25,108,0,0,0
0,UA,IL,17,126,1005,0,0,0
0,UA,IL,12,127,925,0,0,0
1,UA,IL,17,111,802,0,0,0
0,UA,IL,11,146,1120,0,0,0
1,UA,IL,6,226,1846,0,0,0
0,UA,MA,7,51,200,0,0,0
1,UA,NJ,18,337,2402,0,0,0
1,UA,IL,10,102,802,0,0,0
0,UA,MA,9,331,2611,0,0,0
0,UA,NJ,5,96,719,0,0,0
0,UA,NJ,9,267,2227,0,0,0
1,UA,MA,20,68,413,0,0,0
0,UA,IL,10,190,1514,0,0,0
1,UA,NJ,19,59,404,0,0,0
0,UA,IL,10,120,925,0,0,0
1,UA,IL,9,192,1352,0,0,0
1,UA,IL,6,99,733,0,0,0
0,UA,MA,5,47,200,0,0,0
0,UA,IL,12,55,403,0,0,0
0,UA,IL,18,151,1182,0,0,0
0,UA,IL,11,160,1182,0,0,0
1,UA,NJ,22,50,200,0,0,1
0,UA,IL,19,76,588,0,0,0
1,UA,MA,19,66,200,0,0,1
0,UA,NJ,13,34,200,0,0,0
0,UA,IL,6,144,925,0,0,0
1,UA,NJ,16,206,1605,0,0,0
1,UA,NJ,6,173,1400,0,0,0
0,UA,IL,17,138,925,0,0,0
0,UA,IL,7,102,760,0,0,0
0,UA,NJ,18,106,719,0,0,0
0,UA,IL,21,121,888,0,0,0
0,UA,NJ,7,68,416,0,0,0
0,UA,IL,9,118,888,0,0,0
1,UA,IL,14,71,528,1,0,0
0,UA,IL,19,211,1726,0,0,0
0,UA,NJ,6,104,719,0,0,0
0,UA,IL,21,82,588,0,0,0
0,UA,IL,17,106,719,0,0,0
0,UA,IL,7,250,2072,0,0,0
0,UA,IL,16,110,719,0,0,0
0,UA,NJ,14,47,212,0,0,0
0,UA,NJ,9,297,2565,0,0,0
0,UA,NJ,16,218,1008,0,0,0
0,UA,NJ,20,122,997,0,0,0
0,UA,NJ,13,313,2565,0,0,0
0,UA,NJ,14,40,199,0,0,0
0,UA,NJ,11,302,2454,0,0,0
0,UA,IL,14,47,296,0,0,0
0,UA,MA,11,50,200,0,0,0
0,UA,IL,10,117,888,0,0,0
0,UA,NJ,9,118,937,0,0,0
0,UA,IL,13,160,977,0,0,0
0,UA,MA,9,50,200,0,0,0
0,UA,NJ,13,313,2402,0,0,0
1,UA,NJ,17,39,200,1,0,1
0,UA,IL,6,99,717,0,0,0
1,UA,IL,10,226,1846,0,0,0
0,UA,NJ,12,137,997,0,0,0
0,UA,NJ,17,353,2565,0,0,0
0,UA,IL,19,232,1829,0,0,0
0,UA,NJ,10,315,2565,0,0,0
0,UA,NJ,16,304,2454,0,0,0
1,UA,NJ,16,164,1372,0,0,1
0,UA,NJ,8,92,708,0,0,0
0,UA,IL,14,129,925,0,0,0
0,UA,IL,19,160,1162,0,0,0
0,UA,IL,14,50,316,0,0,0
0,UA,NJ,10,97,746,0,0,0
0,UA,NJ,7,323,2565,0,0,0
0,UA,IL,7,228,1721,0,0,0
1,UA,NJ,20,183,1504,0,0,0
0,UA,IL,15,217,1744,0,0,0
1,UA,NJ,18,293,2425,0,0,0
0,UA,IL,12,227,1846,0,0,0
0,UA,IL,19,97,733,0,0,0
0,UA,MA,6,315,2611,0,0,0
1,UA,NJ,10,99,719,0,0,0
1,UA,IL,21,90,719,0,0,0
0,UA,NJ,17,190,1400,0,0,0
0,UA,IL,21,97,783,0,0,0
0,UA,NJ,8,91,645,0,0,0
0,UA,NJ,6,122,997,0,0,0
0,UA,NJ,11,271,2227,0,0,0
0,UA,NJ,15,149,1065,0,0,0
0,UA,NJ,6,116,937,0,0,0
1,UA,NJ,15,147,997,0,0,0
0,UA,MA,13,210,1597,0,0,0
0,UA,NJ,10,74,550,0,0,0
0,UA,IL,8,213,1726,0,0,0
1,UA,NJ,19,134,1023,1,0,1
0,UA,IL,18,85,594,0,0,0
0,UA,NJ,6,268,2227,0,0,0
0,UA,IL,15,136,977,0,0,0
0,UA,IL,10,225,1846,0,0,0
0,UA,IL,19,231,1846,0,0,0
0,UA,IL,15,58,413,0,0,0
1,UA,NJ,16,372,2565,1,0,0
0,UA,IL,6,96,723,0,0,0
0,UA,IL,7,54,334,0,0,0
1,UA,IL,13,56,334,1,0,1
0,UA,NJ,16,328,2402,0,0,0
0,UA,NJ,14,41,200,0,0,0
1,UA,NJ,5,37,199,1,0,1
0,UA,IL,5,114,867,0,0,0
0,UA,IL,15,101,733,0,0,0
0,UA,IL,15,236,1721,0,0,0
0,UA,NJ,17,133,997,0,0,0
0,UA,NJ,6,40,200,0,0,0
0,UA,IL,7,95,719,0,0,0
0,UA,NJ,20,96,708,0,0,0
1,UA,NJ,20,100,719,0,0,0
0,UA,IL,19,109,900,0,0,0
1,UA,IL,15,185,1440,0,0,0
1,UA,NJ,19,293,2454,1,0,0
0,UA,MA,15,125,867,0,0,0
0,UA,NJ,15,280,2227,0,0,0
0,UA,NJ,8,293,2425,0,0,0
0,UA,IL,10,216,1723,0,0,0
1,UA,NJ,17,352,2565,1,0,0
0,UA,MA,13,121,867,0,0,0
0,UA,IL,7,87,612,0,0,0
1,UA,NJ,22,132,1023,0,0,0
0,UA,MA,14,50,200,0,0,0
1,UA,NJ,21,312,2434,1,0,1
0,UA,NJ,7,143,1068,0,0,0
1,UA,NJ,21,187,1608,0,0,1
0,UA,NJ,14,135,1023,0,0,0
1,UA,NJ,21,138,1085,0,0,0
1,UA,IL,13,221,1744,0,0,0
1,UA,NJ,15,181,1400,1,0,0
0,UA,IL,6,95,646,0,0,0
0,UA,NJ,8,57,404,0,0,0
0,UA,NJ,12,118,937,0,0,0
1,UA,NJ,22,304,2565,1,0,1
1,UA,NJ,8,221,1608,1,0,0
0,UA,NJ,14,297,2565,0,0,0
0,UA,IL,11,97,760,0,0,0
0,UA,IL,6,87,612,0,0,0
1,UA,NJ,17,100,746,1,0,1
1,UA,IL,8,210,1744,0,0,0
0,UA,NJ,5,317,2565,0,0,0
0,UA,IL,9,150,1162,0,0,0
0,UA,IL,18,93,599,0,0,0
1,UA,IL,21,226,1846,0,0,1
0,UA,IL,14,61,409,0,0,0
0,UA,IL,7,59,416,0,0,0
0,UA,IL,15,29,137,0,0,0
0,UA,IL,15,61,409,0,0,0
0,UA,NJ,6,126,1023,0,0,0
0,UA,MA,16,49,200,0,0,0
0,UA,IL,8,115,867,0,0,0
1,UA,NJ,20,141,937,0,0,0
0,UA,NJ,11,143,1085,0,0,0
0,UA,IL,6,59,334,0,0,0
1,UA,IL,23,215,1846,1,0,1
0,UA,IL,5,85,612,0,0,0
0,UA,NJ,5,135,1065,0,0,0
0,UA,IL,15,135,925,0,0,0
0,UA,NJ,14,86,583,0,0,0
0,UA,IL,14,156,1197,0,0,0
1,UA,IL,15,373,2846,0,0,0
0,UA,IL,7,55,413,0,0,0
0,UA,IL,15,66,403,0,0,0
0,UA,IL,9,372,2846,0,0,0
0,UA,IL,19,78,612,0,0,0
0,UA,IL,7,129,1012,0,0,0
0,UA,NJ,11,204,1605,0,0,0
0,UA,MA,7,200,1597,0,0,0
0,UA,MA,10,116,867,0,0,0
1,UA,NJ,19,139,1085,1,0,1
0,UA,IL,12,114,802,0,0,0
1,UA,IL,18,110,867,0,0,0
1,UA,IL,21,118,925,0,0,0
1,UA,IL,16,245,1846,0,0,1
0,UA,MA,18,58,200,0,0,0
1,UA,IL,21,213,1744,0,0,0
0,UA,IL,18,155,1197,0,0,0
0,UA,NJ,16,112,719,0,0,0
0,UA,IL,15,68,334,0,0,0
0,UA,IL,7,98,733,0,0,0
1,UA,NJ,0,291,2454,1,0,1
0,UA,IL,15,233,1726,0,0,0
0,UA,IL,6,97,733,0,0,0
1,UA,NJ,22,110,937,0,0,0
0,UA,NJ,9,283,2454,0,0,0
1,UA,IL,21,34,196,0,0,0
1,UA,IL,6,86,606,0,0,0
0,UA,NJ,20,297,2454,0,0,0
0,UA,NJ,5,68,416,0,0,0
0,UA,IL,14,127,925,0,0,0
1,UA,MA,18,226,1754,0,0,0
0,UA,IL,19,120,925,0,0,0
0,UA,NJ,7,142,1085,0,0,0
0,UA,IL,9,227,1829,0,0,0
0,UA,NJ,21,136,1068,0,0,0
0,UA,NJ,9,37,200,0,0,0
0,UA,MA,6,47,200,0,0,0
0,UA,NJ,8,177,1400,0,0,0
1,UA,NJ,18,298,2434,0,0,0
1,UA,NJ,21,196,1585,1,0,0
0,UA,IL,7,230,1846,0,0,0
0,UA,IL,6,45,264,0,0,0
0,UA,IL,21,95,723,0,0,0
1,UA,IL,14,98,760,0,0,0
0,UA,IL,15,341,2785,0,0,0
0,UA,IL,11,48,296,0,0,0
0,UA,NJ,6,43,212,0,0,0
0,UA,NJ,19,46,200,0,0,0
0,UA,IL,7,113,867,0,0,0
0,UA,NJ,15,123,937,0,0,0
0,UA,NJ,7,101,719,0,0,0
0,UA,IL,21,46,316,0,0,0
0,UA,IL,17,89,642,0,0,0
0,UA,IL,15,114,867,0,0,0
0,UA,IL,8,105,733,0,0,0
1,UA,NJ,20,43,212,1,0,0
0,UA,IL,11,128,1005,0,0,0
1,UA,IL,23,66,474,1,0,1
0,UA,IL,12,216,1846,0,0,0
0,UA,IL,11,115,888,0,0,0
0,UA,NJ,14,338,2565,0,0,0
0,UA,IL,21,27,137,0,0,0
0,UA,IL,10,113,733,0,0,0
1,UA,NJ,9,298,2434,0,0,0
0,UA,IL,20,81,612,0,0,0
1,UA,IL,6,50,316,0,0,0
0,UA,IL,19,108,802,0,0,0
0,UA,IL,10,125,1005,0,0,0
1,UA,MA,8,122,867,0,0,0
0,UA,IL,12,117,888,0,0,0
0,UA,IL,22,60,334,0,0,0
1,UA,IL,9,108,802,0,0,0
1,UA,IL,9,226,1846,0,0,0
0,UA,IL,18,124,888,0,0,0
1,UA,NJ,6,289,2454,0,0,0
0,UA,NJ,13,107,719,0,0,0
1,UA,NJ,16,305,2454,0,0,0
1,UA,NJ,20,314,2565,1,0,0
0,UA,IL,8,120,925,0,0,0
0,UA,NJ,15,104,719,0,0,0
1,UA,IL,18,227,1846,0,0,0
0,UA,IL,7,138,1120,0,0,0
0,UA,IL,21,232,1846,0,0,0
0,UA,IL,13,57,413,0,0,0
0,UA,NJ,14,116,937,0,0,0
0,UA,IL,10,203,1440,0,0,0
1,UA,MA,17,328,2611,0,0,0
1,UA,MA,20,120,867,0,0,0
0,UA,NJ,20,137,1065,0,0,0
1,UA,IL,6,108,888,0,0,1
0,UA,NJ,7,295,2454,0,0,0
0,UA,IL,18,48,316,0,0,0
0,UA,MA,8,50,200,0,0,0
1,UA,NJ,7,137,1065,0,0,0
0,UA,IL,17,101,733,0,0,0
1,UA,NJ,16,174,1400,0,0,0
1,UA,IL,0,209,1744,1,0,1
0,UA,IL,12,95,733,0,0,0
1,UA,IL,18,73,528,0,0,0
0,UA,IL,7,117,888,0,0,0
0,UA,IL,11,109,773,0,0,0
1,UA,IL,19,167,1185,0,0,0
0,UA,IL,21,113,867,0,0,0
0,UA,IL,8,182,1440,0,0,0
0,UA,NJ,19,279,2227,0,0,0
0,UA,IL,14,90,678,0,0,0
1,UA,NJ,11,169,1400,0,0,0
0,UA,IL,18,98,717,0,0,0
0,UA,IL,14,64,474,0,0,0
0,UA,IL,6,123,1005,0,0,0
1,UA,MA,12,229,1754,0,0,0
0,UA,IL,19,214,1723,0,0,0
0,UA,IL,19,107,867,0,0,0
1,UA,MA,20,187,1597,0,0,0
1,UA,IL,16,227,1739,0,0,0
0,UA,IL,21,87,678,0,0,0
0,UA,IL,12,89,678,0,0,0
0,UA,NJ,8,316,2565,0,0,0
0,UA,IL,5,102,719,0,0,0
0,UA,IL,9,231,1721,0,0,0
0,UA,IL,8,81,588,0,0,0
0,UA,IL,18,87,678,0,0,0
0,UA,IL,18,80,612,0,0,0
1,UA,IL,15,88,612,1,0,1
0,UA,IL,19,98,719,0,0,0
0,UA,IL,11,95,719,0,0,0
1,UA,NJ,23,89,746,1,0,1
1,UA,NJ,22,43,246,0,0,0
0,UA,MA,16,122,867,0,0,0
0,UA,IL,19,186,1514,0,0,0
0,UA,IL,17,82,622,0,0,0
1,UA,IL,16,216,1744,0,0,0
0,UA,NJ,5,264,2133,0,0,0
0,UA,IL,18,97,760,0,0,0
0,UA,IL,13,120,867,0,0,0
0,UA,NJ,15,93,746,0,0,0
0,UA,IL,12,221,1744,0,0,0
0,UA,MA,20,342,2704,0,0,0
1,UA,NJ,22,49,266,0,0,0
0,UA,IL,12,225,1739,0,0,0
1,UA,IL,16,99,733,1,0,1
